timestamp,pair,state,conviction_score,direction,price,quantity,balance_change,balance_after,reason
2026-09-16T14:47:39.086Z,NVDAUSDT,FAULT,10,none,215.52,0.000000,0.0000,10002.1474,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.47% move over last 10 candles. Sentiment: funding 0.0232%, L/S ratio 1.00. Volatility: 0.252% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T14:47:49.461Z,AAPLUSDT,FAULT,14,none,333.91,0.000000,0.0000,10002.1474,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.67% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.333% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T14:47:51.743Z,MSTRUSDT,DIAGNOSED,96,short,126.95,0.000000,0.0000,10002.1474,"Trend and sentiment signals agree with low noise. Trend: -2.53% move over last 10 candles. Sentiment: funding 0.0238%, L/S ratio 4.61 — extreme L/S skew, treated as contrarian/crowded. Taking a full-conviction position."
2026-09-16T14:47:58.489Z,METAUSDT,FAULT,10,none,680.61,0.000000,0.0000,10002.1474,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.53% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.372% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T14:48:00.797Z,COINUSDT,INCONCLUSIVE,39,short,168.49,0.000000,0.0000,10002.1474,"Partial agreement between signals. Trend: -3.01% move over last 10 candles. Sentiment: funding 0.0022%, L/S ratio 1.00. Taking a reduced position sized to uncertainty."
2026-09-16T14:48:09.533Z,QQQUSDT,FAULT,2,none,710.59,0.000000,0.0000,10002.1474,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.13% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.110% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T14:48:16.442Z,GOOGLUSDT,FAULT,0,none,346.72,0.000000,0.0000,10002.1474,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.01% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.132% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T14:48:23.113Z,AMZNUSDT,FAULT,21,none,247.46,0.000000,0.0000,10002.1474,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.94% move over last 10 candles. Sentiment: funding 0.0116%, L/S ratio 1.00. Volatility: 0.312% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:02:32.203Z,TSLAUSDT,INCONCLUSIVE,42,long,364.57,0.000000,0.0000,10002.1474,"Partial agreement between signals. Trend: 1.96% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Taking a reduced position sized to uncertainty."
2026-09-16T15:02:39.020Z,NVDAUSDT,FAULT,19,none,215.86,0.000000,0.0000,10005.4208,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.84% move over last 10 candles. Sentiment: funding 0.0224%, L/S ratio 1.00. Volatility: 0.295% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:02:48.585Z,AAPLUSDT,FAULT,16,none,334.07,0.000000,0.0000,10005.4208,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.74% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.306% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:02:50.859Z,MSTRUSDT,DIAGNOSED,95,short,126.63,0.000000,0.0000,10005.4208,"Trend and sentiment signals agree with low noise. Trend: -3.14% move over last 10 candles. Sentiment: funding 0.0246%, L/S ratio 4.66 — extreme L/S skew, treated as contrarian/crowded. Taking a full-conviction position."
2026-09-16T15:02:57.498Z,METAUSDT,FAULT,7,none,679.70,0.000000,0.0000,10005.4208,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.38% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.367% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:03:06.580Z,COINUSDT,INCONCLUSIVE,39,short,167.43,1.165297,-0.1171,10005.3038,"Partial agreement between signals. Trend: -3.68% move over last 10 candles. Sentiment: funding 0.0033%, L/S ratio 1.00. Taking a reduced position sized to uncertainty."
2026-09-16T15:03:13.294Z,QQQUSDT,FAULT,10,none,711.60,0.000000,0.0000,10005.3038,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.44% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.133% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:03:30.342Z,GOOGLUSDT,FAULT,2,none,346.80,0.000000,0.0000,10005.3038,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.14% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.134% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:03:36.865Z,AMZNUSDT,FAULT,15,none,247.91,0.000000,0.0000,10005.3038,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.70% move over last 10 candles. Sentiment: funding 0.0118%, L/S ratio 1.00. Volatility: 0.281% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:19:17.861Z,TSLAUSDT,INCONCLUSIVE,33,long,363.81,0.453771,-0.0991,10005.1393,"Partial agreement between signals. Trend: 1.57% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Taking a reduced position sized to uncertainty."
2026-09-16T15:19:26.820Z,NVDAUSDT,FAULT,18,none,216.10,0.000000,0.0000,10005.1393,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.82% move over last 10 candles. Sentiment: funding 0.0218%, L/S ratio 1.00. Volatility: 0.314% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:19:34.789Z,AAPLUSDT,FAULT,13,none,333.85,0.000000,0.0000,10005.1393,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.61% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.248% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:19:37.055Z,MSTRUSDT,DIAGNOSED,96,short,126.68,0.000000,0.0000,10005.1393,"Trend and sentiment signals agree with low noise. Trend: -2.93% move over last 10 candles. Sentiment: funding 0.0251%, L/S ratio 4.56 — extreme L/S skew, treated as contrarian/crowded. Taking a full-conviction position."
2026-09-16T15:19:43.442Z,METAUSDT,FAULT,11,none,679.62,0.000000,0.0000,10005.1393,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.55% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.359% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:19:45.730Z,COINUSDT,INCONCLUSIVE,39,short,167.23,0.000000,0.0000,10005.1393,"Partial agreement between signals. Trend: -3.64% move over last 10 candles. Sentiment: funding 0.0052%, L/S ratio 1.00. Taking a reduced position sized to uncertainty."
2026-09-16T15:19:53.419Z,QQQUSDT,FAULT,9,none,711.75,0.000000,0.0000,10005.1393,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.39% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.132% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:20:02.934Z,GOOGLUSDT,FAULT,5,none,346.90,0.000000,0.0000,10005.1393,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.25% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.145% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:20:10.473Z,AMZNUSDT,FAULT,11,none,248.04,0.000000,0.0000,10005.1393,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.51% move over last 10 candles. Sentiment: funding 0.0113%, L/S ratio 1.00. Volatility: 0.234% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:34:14.093Z,TSLAUSDT,INCONCLUSIVE,32,long,362.59,0.000000,0.0000,10008.8398,"Partial agreement between signals. Trend: 1.50% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Taking a reduced position sized to uncertainty."
2026-09-16T15:34:29.493Z,NVDAUSDT,FAULT,20,none,216.18,0.000000,0.0000,10008.8398,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.89% move over last 10 candles. Sentiment: funding 0.0210%, L/S ratio 1.00. Volatility: 0.329% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:34:38.384Z,AAPLUSDT,FAULT,0,none,332.91,0.000000,0.0000,10008.8398,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.00% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.188% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:34:46.674Z,MSTRUSDT,DIAGNOSED,96,short,126.15,3.808358,-0.2883,10008.5516,"Trend and sentiment signals agree with low noise. Trend: -3.35% move over last 10 candles. Sentiment: funding 0.0250%, L/S ratio 4.51 — extreme L/S skew, treated as contrarian/crowded. Taking a full-conviction position."
2026-09-16T15:34:52.926Z,METAUSDT,FAULT,1,none,676.82,0.000000,0.0000,10008.5516,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.15% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.343% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:34:55.227Z,COINUSDT,INCONCLUSIVE,38,short,165.41,0.000000,0.0000,10008.5516,"Partial agreement between signals. Trend: -4.83% move over last 10 candles. Sentiment: funding 0.0062%, L/S ratio 1.00. Taking a reduced position sized to uncertainty."
2026-09-16T15:35:01.827Z,QQQUSDT,FAULT,7,none,711.45,0.000000,0.0000,10008.5516,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.32% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.124% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:35:09.841Z,GOOGLUSDT,FAULT,0,none,346.21,0.000000,0.0000,10008.5516,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.03% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.143% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:35:18.218Z,AMZNUSDT,FAULT,12,none,247.91,0.000000,0.0000,10008.5516,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.53% move over last 10 candles. Sentiment: funding 0.0112%, L/S ratio 1.00. Volatility: 0.192% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:49:14.117Z,TSLAUSDT,FAULT,20,none,362.78,0.000000,0.0000,10008.5516,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.92% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.419% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:49:21.807Z,NVDAUSDT,INCONCLUSIVE,31,long,216.92,0.715160,-0.0931,10008.4585,"Partial agreement between signals. Trend: 1.36% move over last 10 candles. Sentiment: funding 0.0189%, L/S ratio 1.00. Taking a reduced position sized to uncertainty."
2026-09-16T15:49:28.187Z,AAPLUSDT,FAULT,0,none,333.22,0.000000,0.0000,10008.4585,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.06% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.178% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:49:30.474Z,MSTRUSDT,DIAGNOSED,98,short,126.29,0.000000,0.0000,10008.4585,"Trend and sentiment signals agree with low noise. Trend: -2.62% move over last 10 candles. Sentiment: funding 0.0256%, L/S ratio 4.67 — extreme L/S skew, treated as contrarian/crowded. Taking a full-conviction position."
2026-09-16T15:49:36.382Z,METAUSDT,FAULT,13,none,679.06,0.000000,0.0000,10008.4585,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.60% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.302% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:49:38.658Z,COINUSDT,INCONCLUSIVE,39,short,165.78,0.000000,0.0000,10008.4585,"Partial agreement between signals. Trend: -4.17% move over last 10 candles. Sentiment: funding 0.0070%, L/S ratio 1.00. Taking a reduced position sized to uncertainty."
2026-09-16T15:49:46.738Z,QQQUSDT,FAULT,11,none,712.34,0.000000,0.0000,10008.4585,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.47% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.125% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:49:53.112Z,GOOGLUSDT,FAULT,2,none,346.52,0.000000,0.0000,10008.4585,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.14% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.144% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T15:50:02.222Z,AMZNUSDT,FAULT,2,none,248.16,0.000000,0.0000,10008.4585,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.12% move over last 10 candles. Sentiment: funding 0.0113%, L/S ratio 1.00. Volatility: 0.128% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:04:14.095Z,TSLAUSDT,FAULT,9,none,362.70,0.000000,0.0000,10008.4585,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.43% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.271% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:04:16.343Z,NVDAUSDT,FAULT,14,none,216.01,0.000000,0.0000,10010.5677,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.66% move over last 10 candles. Sentiment: funding 0.0170%, L/S ratio 1.00. Volatility: 0.289% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:04:23.170Z,AAPLUSDT,FAULT,13,none,333.12,0.000000,0.0000,10010.5677,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.58% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.175% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:04:25.453Z,MSTRUSDT,DIAGNOSED,100,short,126.02,0.000000,0.0000,10010.5677,"Trend and sentiment signals agree with low noise. Trend: -2.20% move over last 10 candles. Sentiment: funding 0.0255%, L/S ratio 4.67 — extreme L/S skew, treated as contrarian/crowded. Taking a full-conviction position."
2026-09-16T16:04:33.713Z,METAUSDT,FAULT,3,none,676.87,0.000000,0.0000,10010.5677,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.21% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.259% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:04:42.943Z,COINUSDT,INCONCLUSIVE,41,short,165.62,1.239081,-0.1231,10010.4445,"Partial agreement between signals. Trend: -3.26% move over last 10 candles. Sentiment: funding 0.0075%, L/S ratio 1.00. Taking a reduced position sized to uncertainty."
2026-09-16T16:04:50.136Z,QQQUSDT,FAULT,3,none,711.53,0.000000,0.0000,10010.4445,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.14% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.092% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:05:00.124Z,GOOGLUSDT,FAULT,2,none,346.05,0.000000,0.0000,10010.4445,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.12% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.144% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:05:07.549Z,AMZNUSDT,FAULT,2,none,248.40,0.000000,0.0000,10010.4445,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.14% move over last 10 candles. Sentiment: funding 0.0112%, L/S ratio 1.00. Volatility: 0.125% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:20:00.979Z,TSLAUSDT,FAULT,13,none,361.77,0.000000,0.0000,10009.5189,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.60% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.260% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:20:03.245Z,NVDAUSDT,FAULT,6,none,216.12,0.000000,0.0000,10009.5189,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.32% move over last 10 candles. Sentiment: funding 0.0156%, L/S ratio 1.00. Volatility: 0.209% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:20:10.117Z,AAPLUSDT,FAULT,7,none,332.78,0.000000,0.0000,10009.5189,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.33% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.140% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:20:12.400Z,MSTRUSDT,DIAGNOSED,88,short,126.20,0.000000,0.0000,10009.5189,"Trend and sentiment signals agree with low noise. Trend: -1.45% move over last 10 candles. Sentiment: funding 0.0263%, L/S ratio 4.89 — extreme L/S skew, treated as contrarian/crowded. Taking a full-conviction position."
2026-09-16T16:20:19.234Z,METAUSDT,FAULT,13,none,676.97,0.000000,0.0000,10009.5189,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.58% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.222% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:20:21.498Z,COINUSDT,INCONCLUSIVE,43,short,166.12,0.000000,0.0000,10009.5189,"Partial agreement between signals. Trend: -2.31% move over last 10 candles. Sentiment: funding 0.0084%, L/S ratio 1.00. Taking a reduced position sized to uncertainty."
2026-09-16T16:20:34.179Z,QQQUSDT,FAULT,2,none,711.47,0.000000,0.0000,10009.5189,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.12% move over last 10 candles. Sentiment: funding 0.0005%, L/S ratio 1.00. Volatility: 0.088% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:20:44.444Z,GOOGLUSDT,FAULT,2,none,346.32,0.000000,0.0000,10009.5189,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.12% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.143% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:20:53.736Z,AMZNUSDT,FAULT,2,none,248.27,0.000000,0.0000,10009.5189,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.14% move over last 10 candles. Sentiment: funding 0.0109%, L/S ratio 1.00. Volatility: 0.128% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:35:00.603Z,TSLAUSDT,FAULT,18,none,361.03,0.000000,0.0000,10010.4709,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.81% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.306% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:35:02.890Z,NVDAUSDT,FAULT,8,none,216.10,0.000000,0.0000,10010.4709,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.40% move over last 10 candles. Sentiment: funding 0.0142%, L/S ratio 1.00. Volatility: 0.194% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:35:11.698Z,AAPLUSDT,FAULT,7,none,332.59,0.000000,0.0000,10010.4709,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.33% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.159% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:35:22.273Z,MSTRUSDT,DIAGNOSED,77,short,125.99,3.058998,-0.2312,10010.2397,"Trend and sentiment signals agree with low noise. Trend: -0.97% move over last 10 candles. Sentiment: funding 0.0268%, L/S ratio 4.83 — extreme L/S skew, treated as contrarian/crowded. Taking a full-conviction position."
2026-09-16T16:35:29.853Z,METAUSDT,FAULT,11,none,677.07,0.000000,0.0000,10010.2397,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.50% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.214% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:35:32.107Z,COINUSDT,INCONCLUSIVE,35,short,166.06,0.000000,0.0000,10010.2397,"Partial agreement between signals. Trend: -1.63% move over last 10 candles. Sentiment: funding 0.0087%, L/S ratio 1.00. Taking a reduced position sized to uncertainty."
2026-09-16T16:35:40.624Z,QQQUSDT,FAULT,2,none,711.25,0.000000,0.0000,10010.2397,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.09% move over last 10 candles. Sentiment: funding 0.0010%, L/S ratio 1.00. Volatility: 0.083% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:35:46.615Z,GOOGLUSDT,FAULT,5,none,346.00,0.000000,0.0000,10010.2397,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.24% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.140% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:35:55.020Z,AMZNUSDT,FAULT,0,none,248.17,0.000000,0.0000,10010.2397,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.01% move over last 10 candles. Sentiment: funding 0.0103%, L/S ratio 1.00. Volatility: 0.107% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:49:58.873Z,TSLAUSDT,FAULT,9,none,362.99,0.000000,0.0000,10009.8607,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.43% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.290% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:50:05.375Z,NVDAUSDT,FAULT,9,none,216.39,0.000000,0.0000,10009.8607,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.40% move over last 10 candles. Sentiment: funding 0.0133%, L/S ratio 1.00. Volatility: 0.157% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:50:12.283Z,AAPLUSDT,FAULT,8,none,332.84,0.000000,0.0000,10009.8607,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.37% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.165% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:50:14.542Z,MSTRUSDT,INCONCLUSIVE,65,short,126.55,0.000000,0.0000,10009.8607,"Partial agreement between signals. Trend: -0.50% move over last 10 candles. Sentiment: funding 0.0277%, L/S ratio 5.12 — extreme L/S skew, treated as contrarian/crowded. Taking a reduced position sized to uncertainty."
2026-09-16T16:50:29.467Z,METAUSDT,FAULT,4,none,677.15,0.000000,0.0000,10009.8607,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.22% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.201% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:50:31.733Z,COINUSDT,FAULT,22,none,166.29,0.000000,0.0000,10009.8607,"Signals contradict or noise too high to diagnose cleanly. Trend: -1.08% move over last 10 candles. Sentiment: funding 0.0100%, L/S ratio 1.00. Volatility: 0.616% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:50:42.084Z,QQQUSDT,FAULT,3,none,711.39,0.000000,0.0000,10009.8607,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.16% move over last 10 candles. Sentiment: funding 0.0013%, L/S ratio 1.00. Volatility: 0.077% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:50:51.210Z,GOOGLUSDT,FAULT,1,none,346.15,0.000000,0.0000,10009.8607,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.06% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.096% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T16:51:00.758Z,AMZNUSDT,FAULT,5,none,248.30,0.000000,0.0000,10009.8607,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.24% move over last 10 candles. Sentiment: funding 0.0096%, L/S ratio 1.00. Volatility: 0.111% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T17:05:02.041Z,TSLAUSDT,FAULT,12,none,362.03,0.000000,0.0000,10008.7703,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.57% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.247% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T17:05:10.074Z,NVDAUSDT,FAULT,0,none,215.97,0.000000,0.0000,10008.7703,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.05% move over last 10 candles. Sentiment: funding 0.0122%, L/S ratio 1.00. Volatility: 0.130% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T17:05:21.303Z,AAPLUSDT,FAULT,7,none,332.81,0.000000,0.0000,10008.7703,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.33% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.153% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T17:05:23.577Z,MSTRUSDT,INCONCLUSIVE,64,short,126.42,0.000000,0.0000,10008.7703,"Partial agreement between signals. Trend: -0.42% move over last 10 candles. Sentiment: funding 0.0284%, L/S ratio 5.30 — extreme L/S skew, treated as contrarian/crowded. Taking a reduced position sized to uncertainty."
2026-09-16T17:05:30.846Z,METAUSDT,FAULT,11,none,677.04,0.000000,0.0000,10008.7703,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.52% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.206% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T17:05:36.936Z,COINUSDT,FAULT,25,none,166.50,0.000000,0.0000,10008.7703,"Signals contradict or noise too high to diagnose cleanly. Trend: -1.18% move over last 10 candles. Sentiment: funding 0.0112%, L/S ratio 1.00. Volatility: 0.545% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T17:05:46.082Z,QQQUSDT,FAULT,0,none,710.37,0.000000,0.0000,10008.7703,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.03% move over last 10 candles. Sentiment: funding 0.0019%, L/S ratio 1.00. Volatility: 0.074% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T17:05:52.200Z,GOOGLUSDT,FAULT,6,none,345.79,0.000000,0.0000,10008.7703,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.27% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.102% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T17:06:00.087Z,AMZNUSDT,FAULT,4,none,247.98,0.000000,0.0000,10008.7703,"Signals contradict or noise too high to diagnose cleanly. Trend: 0.21% move over last 10 candles. Sentiment: funding 0.0092%, L/S ratio 1.00. Volatility: 0.103% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T17:21:00.291Z,TSLAUSDT,FAULT,13,none,361.70,0.000000,0.0000,10008.7703,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.58% move over last 10 candles. Sentiment: funding 0.0000%, L/S ratio 1.00. Volatility: 0.209% stdev. Refusing to trade — protecting capital over forcing a read."
2026-09-16T17:21:08.675Z,NVDAUSDT,FAULT,3,none,215.75,0.000000,0.0000,10008.7703,"Signals contradict or noise too high to diagnose cleanly. Trend: -0.16% move over last 10 candles. Sentiment: funding 0.0110%, L/S ratio 1.00. Volatility: 0.136% stdev. Refusing to trade — protecting capital over forcing a read."
